reviewTime,unixReviewTime,reviewerID,image,asin,reviewText,style,overall,summary,reviewerName,vote,verified
"11 16, 2015",1447632000,A2MVMSVT4AANDI,,B000ER9V68,I loved it <3,"{'Size:': ' X-Large', 'Color:': ' Black'}",5,Five Stars,bobbie,,TRUE
"11 15, 2015",1447545600,A281Z89MRWRSSK,,B000ER9V68,Happy customer ,"{'Size:': ' Small', 'Color:': ' Black'}",5,Five Stars,Merci,,TRUE
"11 11, 2015",1447200000,A3P7ZH0VEQLRKD,,B000ER9V68,Very nice quality. Lots of compliments.,"{'Size:': ' Large', 'Color:': ' Black'}",4,Four Stars,MMick,,TRUE
"11 11, 2015",1447200000,AEQ1BK21K5BXO,,B000ER9V68,It was great!!!,"{'Size:': ' Small', 'Color:': ' Black'}",5,Five Stars,Amazon Customer,,TRUE
"11 9, 2015",1447027200,A2NHB18MUVD99L,,B000ER9V68,"I didn't get to wear it as planned..party changed but I do like the dress and will keep for something future I hope.  I am a size 4 and the SM fit well.  The SM did say 6-8 and in street clothes a 6-8 would be big on me...I'm about 108 lbs. I read the reviews.  I believe it did have an x-small which I  would have ordered since I'm not 6-8 but was not offered on the order page...glad because it would have been too small.  And, I'm 5 '3"" so it's  longer on me than picture shown.","{'Size:': ' Small', 'Color:': ' Black'}",5,Flapper dress,carney,,TRUE
"11 9, 2015",1447027200,A2PENYR8YC4JO9,,B000ER9V68,It was perfect,"{'Size:': ' X-Large', 'Color:': ' Black'}",5,Five Stars,Jodi Drozd,,TRUE
"11 9, 2015",1447027200,A2QXOSVCS0TOBO,,B000ER9V68,I was blown away by the quality of this dress!! For what I paid I kept my expectations low. I was worried about the size but it fit perfectly ordering exactly the size I am. I highly recommend this!!!!,"{'Size:': ' X-Large', 'Color:': ' Black'}",5,Well made and super cute!!,Renee R,,TRUE
"11 6, 2015",1446768000,A38K80W597MD93,,B000ER9V68,Fit well and was well made for being inexpensive!,"{'Size:': ' Small', 'Color:': ' Black'}",5,Five Stars,Kelsea Armstrong,,TRUE
"11 6, 2015",1446768000,A3H93CWG9R7C18,,B000ER9V68,"Very satisfied with this product. I received it the day before I wanted to wear it and was I nervous that it wasn't going to fit but it looked great! Plus, it was only $16. The only downside is that the tag tells you not to wash/dry the dress, only spot clean.","{'Size:': ' Large', 'Color:': ' Black'}",5,Very satisfied with this product,Veronica,,TRUE
"11 6, 2015",1446768000,A1830HX17HLDSU,['https://images-na.ssl-images-amazon.com/images/I/61xW6yRH8ZL._SY88.jpg'],B000ER9V68,I so Love it!!! I though it was to much to show my skin but I love it!!,,4,Four Stars,Venus,3,FALSE
"11 5, 2015",1446681600,A23LMZDG13U28B,,B000ER9V68,Perfect costume. Won first prize as a group as gangstas and flappers.,"{'Size:': ' Large', 'Color:': ' Black'}",5,Five Stars,Patricia smith,,TRUE
"11 5, 2015",1446681600,A2Q48EDHCZ92SM,,B000ER9V68,I am a size 6 currently and it was short and a bit tight but it looked awesome!,"{'Size:': ' Medium', 'Color:': ' Black'}",5,... was short and a bit tight but it looked awesome!,Kitty,,TRUE
"11 4, 2015",1446595200,A232BH8BVHTMPT,,B000ER9V68,The fit is pretty true to size. It was slightly big on me but still looked very cute. All in all it was just what I was looking for,"{'Size:': ' Large', 'Color:': ' Black'}",4,The fit is pretty true to size,Amazon Customer,,TRUE
"11 4, 2015",1446595200,A3LXNH4IZNVDGA,,B000ER9V68,"Based on other reviews, I expected a snugger fit than what I got. I'm 5'5"" and curvy, typically I wear between a 10 and a 12, so went with the extra large based on what I read about this dress. I could have gone with the large and been a little happier, but overall a great dress at a great price. Order with enough time to return for another size if at all possible, since it seems this dress, like most women's clothing, fits everyone a little differently.","{'Size:': ' X-Large', 'Color:': ' Black'}",4,Order early to make sure fits,Michele N,,TRUE
"11 4, 2015",1446595200,A3V6S2ZIDH9WTX,,B000ER9V68,"It is a good costume--not sheer, doesn't feel cheap.  And it fit well, I ordered the large so it would be long enough (mid-thigh) and it was.  But the trim stitching was already unraveling at the end of the night.","{'Size:': ' Large', 'Color:': ' Black'}",4,It is a good costume--not sheer,kathy,,TRUE
"11 3, 2015",1446508800,A1JZB7XIW8JRQU,,B000ER9V68,"The sizing of this was a little strange, but it is a costume. The arm holes were a little big for me, but I think it would fit most rather well. Reading the reviews of this product really helped me decide what size to get. I would still recommend this product though. Its definitely a good buy.","{'Size:': ' Medium', 'Color:': ' Red'}",4,I would still recommend this product though,A. Cormier,,TRUE
"11 3, 2015",1446508800,A1SKUK72536OSB,,B000ER9V68,"It was beautiful! Fit good, i ordered one size bigger like all the other comments and it fit, since i am short i had to make some alterations to the straps but overall it was a good product.","{'Size:': ' Medium', 'Color:': ' Black'}",4,It was beautiful! Fit good,Amazon Customer,,TRUE
"11 3, 2015",1446508800,A3CR1B0O85B636,,B000ER9V68,I ordered a small thinking it would fit because that is what I normally wear. However once I received the costume I learned that a small is a 6-8 and it was way too big. It looked great otherwise but unfortunately I had to return it.,"{'Size:': ' Small', 'Color:': ' Black'}",3,Too big,Amazon Customer,,TRUE
"11 3, 2015",1446508800,A3R5C12SP2JK6W,,B000ER9V68,"Used for a Halloween costume and fit perfectly! I'm 5'0 and it was right at my knees, which is what I wanted!","{'Size:': ' Large', 'Color:': ' Black'}",5,Used for a Halloween costume and fit perfectly! I'm ...,Davion,,TRUE
"11 3, 2015",1446508800,A16ARDE78QV490,,B000ER9V68,"Great costume dress, a bit shorter then expected, but very comfortable.  I did order a size up, per previous reviews.","{'Size:': ' Large', 'Color:': ' Black'}",5,Great costume dress,Soljica,,TRUE
"11 2, 2015",1446422400,A13P1FT0ZDT548,,B000ER9V68,"Fit well, enjoyed the dress a lot!","{'Size:': ' Large', 'Color:': ' Black'}",4,enjoyed the dress a lot,Amazon Customer,,TRUE
"11 2, 2015",1446422400,A3KX6QKHL0Z927,,B000ER9V68,"It shipped right in time for Halloween! Came with the dress and the headband only. The dress fit me well, I got a small size and I'm usually a 6 for my dress size. I'm about 120lbs and 5'5'. At first I got the medium but sent it back for a small because the medium was too baggy on me. Very comfortable and the headband didn't give me a headache! Thankfully. Only problem was the fringes in the dress come off easily if they're pulled on.","{'Size:': ' Medium', 'Color:': ' Black'}",4,Very comfortable and the headband didn't give me a headache,Amazon Customer,,TRUE
"11 2, 2015",1446422400,A3KYYH7ZLRR02O,,B000ER9V68,It is beautiful! The dress really worth it. I just miss the gloves. But otherwise it was perfect,"{'Size:': ' Large', 'Color:': ' Black'}",5,Five Stars,Ligia Malvezzi,,TRUE
"11 2, 2015",1446422400,A3R8TOQRYC0A8S,,B000ER9V68,"I went a size up as everyone said... It was still a little loose but as a flapper, thats ok. I actually cut the bottom of it to make it a little shorter. But very happy with my purchase. I will definitely be able to use it again as well","{'Size:': ' X-Large', 'Color:': ' Black'}",5,Great for price!,kendall,,TRUE
"11 2, 2015",1446422400,A3U7CDQNNKLELV,,B000ER9V68,"Bought this for my daughter who is petite but is very well endowed in the chest and bottom area. So, we went with a medium since all said it ran small but we had to take it in by length and sides. It is very cute. I would just make sure you order in advance in case you need to exchange it.","{'Size:': ' Medium', 'Color:': ' Black'}",5,Bought this for my daughter who is petite but is ...,MommiDee,,TRUE
"11 2, 2015",1446422400,A3C51E1CZ4N8V0,,B000ER9V68,"I went with a medium instead of a small based on the reviews. I normally wear a size 4 or 6. This dress was a bit too big for me but it worked just fine. I worried that the small would have been too snug. I'm 5'8 and the dress came to about 5 inches above my knee. The headpiece was comfortable, however the feather attached was a bit flimsy. Overall it worked and I got many compliments!","{'Size:': ' Medium', 'Color:': ' Black'}",4,A bit too big but worked,Ashley,,TRUE
"11 1, 2015",1446336000,A1WV67NXHJRP76,,B000ER9V68,Loose of the waist and tight on the hips so aftee reading the reviews got a size medium. It looks noce enough for the price.,"{'Size:': ' Medium', 'Color:': ' Black'}",4,Loose of the waist and tight on the hips so ...,Monica,,TRUE
"11 1, 2015",1446336000,A11HV6WMOT9UUU,,B000ER9V68,Great dress! It is definitely worth the money. It felt like a high quality dress instead of a costume! I will buy all of my costumes from this company from now on. The size matched me perfectly!,"{'Size:': ' Medium', 'Color:': ' Black'}",5,Great buy!,Melanie McClellan,,TRUE
"11 1, 2015",1446336000,ASBD9CMD9B5FO,,B000ER9V68,"The dress was a little larger than expected. Sheer and very thin fabric, ripped fringes were barely attached, so I had to alter the dress a bit. Overall a good costume.","{'Size:': ' Medium', 'Color:': ' Black'}",4,Overall a good costume.,Sweetie B.,,TRUE
"10 31, 2015",1446249600,AJ73XY09SRF6K,['https://images-na.ssl-images-amazon.com/images/I/71D3Tlfjk3L._SY88.jpg'],B000ER9V68,"This is the first time I've bought a costume online that I DIDN'T regret! I wore it to 3 parties, got lots of compliments about it, and I will definitely wear it again in the future.

One of my concerns was that the material would be cheap and the fringe would be too sparse. Neither were the case! I'm 5'5, 150 lbs, generally wear a size 10 dress, and I bought a size Large. It fit perfectly, but any smaller around the hips (mine are 40"" around) would have been a problem.

Over all, I'm very satisfied!","{'Size:': ' Large', 'Color:': ' Black'}",5,Great buy!,Shiana,10,TRUE
"10 31, 2015",1446249600,A1SVW15NVMD0LN,,B000ER9V68,"Bought this for a zumba Halloween event, and had many, many compliments.  We did have our Zumba class and the costume held up remarkably well through all the activity--I wore a thin pair of shorts underneath for decency.  I did a spot clean under the arms and hopefully, in the future, I will have an opportunity to wear it again.  After reading reviews, I ordered the next size up from what I normally would wear.  I am glad I did, as in the hip area there was no room to spare.  Because of the fringe sewn around the dress there is no ""give"" in the material. I would definitely recommend this costume.","{'Size:': ' Large', 'Color:': ' Black'}",5,Great Costume,tnjudy,,TRUE
"10 30, 2015",1446163200,A1R0CTOLIGKCFT,,B000ER9V68,Really cute and flattering!,"{'Size:': ' Large', 'Color:': ' Black'}",5,Five Stars,Hawaii girl,,TRUE
"10 30, 2015",1446163200,A1N6X9QYYN4GD5,,B000ER9V68,It's way shorter than what it shows in the picture,"{'Size:': ' Large', 'Color:': ' Black'}",3,Three Stars,Shelbie hughes,,TRUE
"10 30, 2015",1446163200,A1EAHFKLSGIYSD,,B000ER9V68,"The costume came without the feather, the dress and the headband are fine.","{'Size:': ' Small', 'Color:': ' Black'}",3,this is one of the worst products. Highly disappointing,Priyanka Kamashetty,,TRUE
"10 29, 2015",1446076800,A7Q9AMG4XOUSF,,B000ER9V68,Fit horrible. Couldn't get it over my head. They should really be more specific on how the sizing fits.,"{'Size:': ' X-Large', 'Color:': ' Black'}",1,Fit horrible. Couldn't get it over my head,Kaitlyn Doherty,2,TRUE
"10 29, 2015",1446076800,A1DVHINSR1785X,,B000ER9V68,A little big but will do for the occasion.,"{'Size:': ' Medium', 'Color:': ' Black'}",4,Four Stars,Amazon Customer,,TRUE
"10 29, 2015",1446076800,A2BGR13ZZSAOZY,,B000ER9V68,"Good Fit, ordered Medium typically wear size 8 dress.","{'Size:': ' Medium', 'Color:': ' Black'}",5,Five Stars,Deborah M. Contini,,TRUE
"10 28, 2015",1445990400,A3UJPAN1XGGJE8,,B000ER9V68,Impressed by the quality of the dress. It doesn't look like a costume it could easily pass as a normal black dress. Very good for the price.,"{'Size:': ' Large', 'Color:': ' Black'}",5,It doesn't look like a costume it could easily pass as a normal ...,Daniela,,TRUE
"10 28, 2015",1445990400,A18CNWNLBXZJZU,,B000ER9V68,"I accidentally ordered this in a x-large which according to the size chart is for a 12-14, i'm usually more of a 14-16 which would have been a XXlarge or plus. I didn't realize this error until after it shipped. I read other reviews which stated this dress ran very small and was short and even recommended to order a size up which made me nervous because according to the measurements on the size chart, this never would fit me with the size i had ordered. I tried it on anyways and I'm glad I did, the X-large fits me perfect and I'm not easy to fit, especially with dresses. I'm 5'7, a 38 DD and more broad across the shoulders with a rectangular torso, like no hip indentations lol but the X-large is dead on, not tight at all, i'm comfortable and have extra room. It hits about 2.5 inches above my knee which i wouldn't consider ""short"" with my arms at my sides my finger tips is about the length of this dress. The only thing I will say is yes it is more fitting around the hip area as this dress is supposed to be like a sheath dress, if you are more hippy or pear shaped, this may not work for you or size up. The head piece that is included is nothing special, elastic with sequins and a feather, kind of scratchy to wear. I ordered another headpiece separately and it just looked nicer and better quality it was silky and more comfortable. Overall this costume looked great :)","{'Size:': ' X-Large', 'Color:': ' Black'}",5,I read other reviews which stated this dress ran very small and was short and even recommended to order a size up which made me,kaitlyn,7,TRUE
"10 28, 2015",1445990400,A1MV5BYU66TUJL,,B000ER9V68,Product came on time.  Is made well.  The headband is cheap but that's to be expected. Over all I'm happy and it was worth the 20 bucks.,"{'Size:': ' Medium', 'Color:': ' Black'}",4,Over all I'm happy and it was worth the 20 bucks,krystle,,TRUE
"10 28, 2015",1445990400,A1NHHOILWBYQRR,,B000ER9V68,"This dress is darling! I am 5 3"" 1251b, I read many reviews before buying. Its a little longer on me as Im short but it is above the knee. I got a little black belt to help lift it up just a little. I bought the medium but should have bought the small.","{'Size:': ' Small', 'Color:': ' Black'}",5,"This dress is darling! I am 5 3"" 1251b ...",Helen,,TRUE
"10 28, 2015",1445990400,A2HBE1HWRFIYKQ,,B000ER9V68,Love this costume. Fits true to size with lots of fringe!,"{'Size:': ' X-Large', 'Color:': ' Black'}",5,Five Stars,CaliGal57,,TRUE
"10 28, 2015",1445990400,AGSVDSQTICV3Q,,B000ER9V68,Came quickly-fits fine,"{'Size:': ' Medium', 'Color:': ' Black'}",4,Four Stars,Grady,,FALSE
"10 28, 2015",1445990400,A2IG2PQVW3OYZ2,,B000ER9V68,"Just as I expected. One thing that someone who is interested to boy this must bear in mind the price. This costume is really good, if someone want an amazing materials, can buy the expensive costumes starting from 50$.
It is excellent and fits perfectly its porpoise.
I highly recommend it.","{'Size:': ' X-Large', 'Color:': ' Black'}",5,Amazing!!!!,SiSi,,TRUE
"10 28, 2015",1445990400,ADN6SEN3B4NJP,,B000ER9V68,Excellent fit,"{'Size:': ' Small', 'Color:': ' Black'}",5,Five Stars,Amazon Customer,,TRUE
"10 28, 2015",1445990400,A11DC88KR1ORXJ,,B000ER9V68,It was too large and had a gross chemical smell. Had to send it back.,"{'Size:': ' Small', 'Color:': ' Black'}",2,Two Stars,Caitlin Jones,,TRUE
"10 27, 2015",1445904000,A3J1XDOKRNRA6M,,B000ER9V68,I don't know what people are talking about when they say this is small. It was HUGE. Required alteration so that I could wear it; much too long and wide for me.,"{'Size:': ' Small', 'Color:': ' Black'}",3,Alright for the cost.,CL,,TRUE
